类别,文本
娱乐,《穿鞋子的贝壳马塞尔》发布剧照 神奇的贝壳生物
娱乐,《史密斯夫妇》剧集制作受挫 女主沃勒退出项目
娱乐,《黑道家族》衍生片发布预告 追忆60年代美国往事
娱乐,《天赐良机》发布正式预告 迪士尼再拍科幻动画片
娱乐,《我的儿子》预告发布 一美挑战无剧本即兴发挥？
娱乐,《超能敢死队》推迟一周上映 改档11月下旬上映
娱乐,卷福新片发布首支片段 饰演英国著名插画家韦恩
娱乐,裴淳华新剧《时光之轮》发预告 特效水准震撼人心
娱乐,肯尼斯布拉纳新片发预告 黑白半自传学《罗马》？
娱乐,7月日剧心动男子排行 《她很漂亮》角色包揽前二
娱乐,横滨流星新写真集和随笔公开封面 宣布举行写真展
娱乐,电影《青春再见青春》913上映 讲述抱憾青春故事
娱乐,游戏IP《烟火》宣布影视化 出品方为五元文化
娱乐,电视剧《藏海花》发布组讯 南派三叔亲自担任编剧
娱乐,第五届86358贾家庄短片周将于9月16日至20日举办
娱乐,奇异剧本鲨聚焦电信诈骗 王源经历“情场骗局”
娱乐,《拳力以赴的我们》发布会上姚琛王晨艺测拳力值
娱乐,新浪观影团《关于我妈的一切》点映卢米埃抢票
娱乐,影迷评《妈妈的神奇小子》：温馨励志 催泪感人
娱乐,影迷评《明日之战》：战斗爽快 亲情满溢
娱乐,张智霖为袁咏仪庆生 网友纷纷评论：买包了吗？
娱乐,《曾经如是》重启 张杰：已开始健身为戏做准备
娱乐,重拳出击“饭圈”乱象 微博再度沟通经纪公司
娱乐,陈冠导演、程青松监制影片《深空》亮相威尼斯
娱乐,问诊明星失德：从艺不重修德 明星或成流星
娱乐,从风光无限到“翻篇” 2014-2021流量明星消亡史
娱乐,总演主角少年时期的边天扬想尝试更多专属角色
娱乐,冈田健史为退出甘力上诉 最终失败只得继续履约
娱乐,阿汤哥《碟中谍7》《壮志凌云2》因疫情推迟上映
娱乐,《奇异剧本鲨》王源脱离“三傻”汪苏泷首当npc
娱乐,绫濑遥患新冠入院被讽是明星特权 日网揭当地惨况
娱乐,安德森加盟剧版《夜访吸血鬼》 萨姆·里德主演
娱乐,《永生守卫》续集宣布导演 有望明年第一季开拍
娱乐,托尼奖得主布茨新剧曝光 聚焦“短信自杀”案件
娱乐,《王牌特工》前传电影发预告 花式打斗刺激带感
娱乐,本尼新片《犬之力》发预告 饰演个性复杂角色
娱乐,网飞版《安娜卡列尼娜》 《金刚狼2》女星将主演
娱乐,地下丝绒纪录片发预告 《天鹅绒金矿》导演执导
娱乐,《敢死队》4官宣正在开发 斯坦森龙格尔等回归
娱乐,万凯普退出医疗剧《驻院医生》 未来可能客串回归
娱乐,网飞拿下最新一部《德州电锯杀人狂》全球发行权
娱乐,查斯坦加菲尔德主演新片发海报 多伦多电影节首映
娱乐,钱德勒新剧曝光 聚焦边缘小镇一政治掮客家族
娱乐,新一部生化危机电影发剧照 久违惊吓体验将回归
娱乐,《丛林奇航》将拍续集 巨石强森布朗特双双回归
娱乐,吉伦哈尔主演犯罪动作片发先导预告 密恐慎入
娱乐,电影版《西拉诺》首张剧照曝光 《赎罪》导演执导
娱乐,年轻版兰登亮相 剧版《失落的秘符》发预告
娱乐,本尼芙伊主演新片发剧照 塔伊加·维迪提客串亮相
娱乐,青春校园题材电影《青春再见青春》定档9月13日
娱乐,现实！制片人谈《理想之城》孙俪赵又廷感情线
娱乐,侃爷新专芝加哥试听会不要求观众提供检测证明
娱乐,克里斯-布朗发文大骂侃爷 两人刚刚合作歌曲
娱乐,Twins合体亮相《这！就是潮流》演绎“世另我”
娱乐,新浪观影团《妈妈的神奇小子》百老汇影院抢票
娱乐,新浪观影团《明日之战》金逸朝阳大悦城店抢票
娱乐,影迷评《龙虎武师》：展现幕后 致敬武师
娱乐,影迷评《失控玩家》：笑点密集 特效炫目
娱乐,新剧演讨好型儿媳 蓝盈莹：不想着去哭才能演好哭
娱乐,《花开山乡》央视一套将播 王雷李小萌为乡村奉献
娱乐,职场分对错还是利弊？ 《理想之城》引发热议
娱乐,龚俊工作室发倡议：艺人会严于律己 共树正确三观
娱乐,不敌疫情︱曝余文乐台湾港式茶餐厅已停业
娱乐,“蝙蝠侠”贝尔新片曝光 聚焦牧师如何变成罪犯
娱乐,派福瑞加盟《她说》 聚焦韦恩斯坦性侵事件
娱乐,吉伦哈尔主演动作片发剧照 二搭导演此次隔空拍摄
娱乐,好莱坞影星片酬曝光 007凭《利刃》获天价收入
娱乐,帕达里克谈《邪恶力量》兄弟关系 破除剧迷担心
娱乐,电影版《致埃文·汉森》曝新海报 剧版男主仍主演
娱乐,温子仁谈《海王2》创作灵感 竟是一古早恐怖片
娱乐,漫威英雄钢铁之心将亮相黑豹2 单人剧集也将拍摄
娱乐,《007：无暇赴死》要来了 将于9月首映曾多次延期
娱乐,本尼主演新片《犬之力》发剧照 牛仔马上回眸
娱乐,《尚气与十环传奇》口碑解禁 烂番茄MTC评价上佳
娱乐,超可爱! 《欢乐好声音2》发剧照考拉热到变形
娱乐,《九个完美陌生人》播出反响佳 平台收视率破纪录
娱乐,《黑客帝国4》定下片名 基努·里维斯等重磅回归
娱乐,米娅·高斯主演新片发预告 少女陷入战争狂热
娱乐,《唐顿庄园2》发海报 史密斯博内威利等回归
娱乐,《毒液2》可能再度延期到明年上映
娱乐,剧版《夜访吸血鬼》曝选角 《权游》男星演路易
娱乐,《老娘舅》导演屠耀麟去世 他给上海荧屏留下欢笑
娱乐,宁静参加《脱口秀大会》 自曝自己是重度抑郁患者
娱乐,《剧本鲨》周笔畅再唱《笔记》 金靖回忆追星往事
娱乐,山下智久主演海外影视剧 剧集由四家公司共同制作
娱乐,INTO1力丸博客发暗号受关注 疑似因受伤回国休养
娱乐,黄明昊汪东城玩cos 《这就是潮流》实力破次元
娱乐,李响回应与林志炫争执 表示磨合是为了更好的发展
娱乐,新浪观影团《龙虎武师》免费观影抢票
娱乐,新浪观影团《失控玩家》卢米埃IMAX厅免费抢票
娱乐,《敦刻尔克》演员基奥恩遭袭击 脸部严重受伤
娱乐,影迷评《夏日友晴天》：制作精良 暖心治愈
娱乐,张元英安宥真将以新人女子组合出道
娱乐,暑期档大剧扎堆上新 谁会是下一个爆款？
娱乐,最繁忙暑期档：套路剧失灵 “高纯剧”突围
娱乐,“许言”聊《他乡》：也曾被骗 容貌焦虑照我写的
娱乐,《剧本鲨》王源用土味情话找线索 魏大勋获得MVP
娱乐,澳涞坞多个影视行业协会对“饭圈文化”提倡议
娱乐,日本娱乐圈又有人染疫！23岁北村匠海确诊新冠
娱乐,《嗨放派》云交流会 嘉宾团奇思妙想嗨翻全场
娱乐,《拳力以赴的我们》官宣阵容 林丹利路修等加盟
娱乐,《奇异剧本鲨》限定CP组专属年轻人的“相亲局”
娱乐,杨祐宁:能出演乔峰值得炫耀
娱乐,《北辙南辕》的悬浮感从何而来？
娱乐,贺桂梅：女性话题不是单一的性别话题
娱乐,北京卢米埃影城“英国古典艺术影像展”即将开幕
娱乐,影迷评《兔子暴力》：情感细腻 真实动人
娱乐,象牙山爱逗团采风之旅收官 拓宽文化交融新思路
娱乐,科尔曼费斯主演《母亲节》定档 改编自同名小说
娱乐,紧张前期旅程！《猎魔人》衍生动画电影曝预告
娱乐,《雨人》导演新剧曝预告 聚焦美国成瘾药物危机
娱乐,于月仙车祸中被撞骆驼主人发声：骆驼系散养
娱乐,《了不起的麦瑟尔夫人》女主加盟西部惊悚片
娱乐,林漫威加菲尔德合作新片 揭幕美国电影学会电影节
娱乐,《末日逼近》男星加盟惊悚剧《回声》 莫娜汉主演
娱乐,詹妮弗·劳伦斯新片曝光 将饰演好莱坞传奇经纪人
娱乐,汪可盈档期原因退出《飞天小女警》 不再饰演花花
娱乐,血腥校园！《我知道你去年夏天干了什么》曝剧照
娱乐,知名动画《降世神通：最后的气宗》真人版曝主演
娱乐,《丛林奇航》搭档布朗特巨森再合作 聚焦女侦探
娱乐,《小马宝莉》动画电影发预告 讲述新一代小马故事
娱乐,弗洛伦斯·皮尤主演心理惊悚片《神迹》首曝剧照
娱乐,汉克斯主演科幻片《芬奇》曝剧照 人+机器人+狗
娱乐,新版儿童喜剧片《小鬼当家》定档 故事与老版不同
娱乐,范霍文新片《圣母》北美定档 曾因疫情长期推迟
娱乐,哈德森太太演员去世 《神探夏洛克》编剧发文悼念
娱乐,华纳电影明年恢复院线窗口期 新片有《蝙蝠侠》等
娱乐,《标题党》发预告 互联网时代如何定义“我是谁”
娱乐,布丽·拉尔森透露漫威新片《惊奇队长2》已开拍
娱乐,新浪观影团《夏日友晴天》3D版百老汇免费抢票
娱乐,山东影视诉高云翔一案开庭 高云翔戴墨镜现身法院
娱乐,致敬奥运会女子拳击 拳力以赴的我们爆发女子力
娱乐,濑户康史蓄胡主演电影 开拓戏路挑战新形式作品
娱乐,搭档女儿合作电影 王姬：我的人生不为别人而活
娱乐,奇异剧本鲨聚焦家庭 王源称和父母争执会换位思考
娱乐,华鼎奖“致敬伟大征程优秀电影演员”揭晓
娱乐,新浪观影团《兔子暴力》北京主创见面会免费抢票
娱乐,三十年八十多次 王健：演任弼时是生活的一部分
娱乐,于飞导演电影《罐头小人》点映获好评
娱乐,时隔两年！《俗女养成记2》首播收视破3 主创庆功
娱乐,刘嘉玲拍广告状态超好 谈保养心法：接受自己的美
娱乐,张晓涵跨界出演音乐剧《梦见狮子》饰京剧坤生
娱乐,中餐厅5黄晓明成气氛调节器 备虾过程爆笑十足
娱乐,利路修加盟《这！就是潮流》之“打工人潮流季”
娱乐,中国木偶艺术剧院已暂停演出 恢复时间另行通知
娱乐,《八佰》获华鼎奖最佳影片 刘德华影帝巩俐影后
娱乐,在“北辙南辕”的隔壁 是贴地飞行的“他乡”
娱乐,舞蹈竞技真人秀《舞蹈生》官宣孟美岐担当导师
娱乐,《我是真的爱你》编剧：不希望创作渣男工具人
娱乐,《奇异剧本鲨》演技比拼 萧敬腾沈梦辰飙戏不断
娱乐,李念：剧中因晒娃被闺蜜屏蔽 现实中没遇到过
娱乐,王媛可：职场“背奶妈妈”的尴尬 我也亲身经历过
娱乐,李晨亮相北京一本正“京”剧本展 将入局剧本杀界
娱乐,史上最贵剧集！剧版《指环王》定档2022年9月2日
娱乐,贩卖女性职场焦虑？吕行：用痛点呼唤有爱的环境
娱乐,张慧雯自称是感受型演员 性格慢热但热起来炙热
娱乐,《叛逆者》：见人物命运，见悲剧情怀
娱乐,“他乡”都市剧，如何更懂年轻人
娱乐,《我在他乡挺好的》评分8.3 直面异乡青年痛点
娱乐,吕良伟：无止境的追逐者
娱乐,陈正道：遇到张子枫有了灵感想拍《盛夏未来》
娱乐,视协就吴亦凡事件发声 称顶流外籍身份不具备特权
娱乐,《突如其来的假期》：能接受有点怪的女主角吗？
娱乐,影迷评《怒火·重案》：热血燃爆 酣畅淋漓
娱乐,《危险记忆》在京举行首映礼 8月6日全国院线上映
娱乐,IMAX参展2021ChinaJoy 以“空间站”为主题设计
娱乐,演员洪麟因心肌梗塞病逝享寿78岁 女星痛心证实
娱乐,《时间的答卷》收官，王进喜吴孟超诠释党员精神
娱乐,朱雪莹刘灵玲包揽金银 徐冬冬：被女子蹦床惊艳到
娱乐,杰科特尼加盟惊悚剧集《终极名单》 帕拉特主演
娱乐,尤利尔加盟漫威剧集《月光骑士》演反派
娱乐,《像素大战》男星加盟《教父》幕后剧集 饰帕西诺
娱乐,伍德蕾将主演《三个女人》 故事聚焦女人情感生活
娱乐,科恩兄弟单飞！华盛顿+麦克道曼主演新片发剧照
娱乐,奇幻大剧《时光之轮》发布海报 主演裴淳华亮相
娱乐,黑人超人剧集有望推出 乔丹可能出演Val-Zod
娱乐,新浪观影团《怒火·重案》卢米埃IMAX厅免费抢票
娱乐,《银翼杀手》动画剧集发预告 日本动画风秋季开播
娱乐,动作惊悚片《活死人大军》前传衍生电影发预告
娱乐,大热影片《语言课》发预告 聚焦视频通话温馨有趣
娱乐,动作喜剧片《失控玩家》发布海报 雷诺兹等亮相
娱乐,布劳迪主演剧集《耶路撒冷地》发预告 血腥预警
娱乐,“天启”主演惊悚片入围威尼斯电影节主竞赛单元
娱乐,新一部《捉鬼敢死队》电影发预告 满小镇都是鬼怪
娱乐,《钢琴课》导演新片入围纽约电影节主展映单元
娱乐,《美国恐怖故事》女星新剧饰演美国先驱性女记者
娱乐,马特达蒙称拍长城时就感觉不妙 剧本并不连贯和谐
娱乐,刘玉玲回忆与比尔莫瑞争执 不后悔为自己辩护
娱乐,越狱男主自曝患有孤独症 表示震惊但不出人意料
娱乐,SixTONES登音乐杂志《MG》封面 卷首特辑谈新曲
娱乐,电视剧《逐梦蓝天》开播 导演李云亮分享创作心得
娱乐,电影《家园行动》启动 成龙监制刘烨主演
娱乐,科幻灾难片《大灾变》定档 将于8月6日双平台上线
娱乐,山下健二郎朝比奈彩闪电结婚 双方事务所公开消息
娱乐,筱原凉子宣布与市村正亲离婚 孩子抚养权归男方
娱乐,《这！就是潮流》尚九熙助力校服兄弟夺得第一
娱乐,《我是真的爱你》刘涛：看了这部剧就能找到真爱
娱乐,2021年票房破300亿 这个暑期还会有爆款吗？
娱乐,演绎中国共产党唯一女创始人 胡静不辜负向警予
娱乐,影迷评《白蛇2：青蛇劫起》：画风唯美 特效精致
娱乐,都美竹写手徐某否认网络爆料 称已经报警提交证据
娱乐,《超脑少年团》选手互放“狠话”火药味足
娱乐,《济公》编剧否认抄《哪吒》：2017年就写完剧本
娱乐,第30届华鼎奖评委名单公布 张涵予担任评委会主席
娱乐,旅行类综艺 从追求冲突到轻松治愈
娱乐,日本口碑综艺《跟拍到你家》推出剧版 龙星凉主演
娱乐,对话北京京剧院青年梅派演员白金:把京剧传承下去
娱乐,尼尔·盖曼小说再度真人化 《蜘蛛男孩》将拍剧
娱乐,派拉蒙不放弃《星际迷航》 邀来《旺达幻视》导演
娱乐,《西部世界》第4季因疫情暂停拍摄
娱乐,吴珊卓主演剧情喜剧《讲席教授》预告发布
娱乐,《猎魔人》衍生动画电影预告发布 8月23日上线
娱乐,《身在高地》女主角出演DC新片《蝙蝠少女》女主
