类别,文本,分词结果,label
1,岸田抵达基辅当天 俄战轰在日本海中立海域定期巡逻,岸田 抵达 基辅 当天 俄战 日本海 中立 海域 定期 巡逻,0
1,美媒:美国不应在20年前入侵伊拉克 战争成伊民众噩梦,美媒 美国 不应 年前 入侵 伊拉克 战争 成伊 民众 噩梦,3
1,美国女作家对特朗普提起诽谤诉讼案 被无限期推迟审理,美国 女作家 特朗普 提起 诽谤 诉讼案 无限期 推迟 审理,3
1,惊心动魄！美国洛杉矶一盗车贼试图踩滑板逃离追捕,惊心动魄 美国 洛杉矶 盗车贼 试图 滑板 逃离 追捕,3
1,“这是陷阱！”特朗普这次鼓动的抗议，可能要凉？,这是 陷阱 特朗普 鼓动 抗议 要凉,0
1,中国特使已在执行新任务：推动巴以和平进程重启,中国 特使 执行 推动 和平 进程 重启,2
1,国防部：中伊俄等国海军将举行海上联合军事演习,国防部 中伊 国海军 海上 联合 军事演习,0
1,厄瓜多尔与阿根廷互相驱逐对方大使,厄瓜多尔 阿根廷 驱逐 大使,0
1,韩国旅游业急招人手迎接中国游客 还推花式促销活动,韩国 旅游业 急招 人手 迎接 中国 游客 花式 促销 活动,2
1,纽约5小时内发生3起校园枪击事件 2名青少年受伤,纽约 小时 发生 校园 枪击 事件 青少年 受伤,0
1,澳前总理批澳购买核潜艇:一味迎合美国意愿 成为附庸,澳前 总理 批澳 购买 核潜艇 一味 迎合 美国 意愿 附庸,3
1,国台办：海关总署恢复台湾地区冰鲜白带鱼、冻竹荚鱼输入,国台办 海关总署 恢复 台湾地区 冰鲜 白带鱼 冻竹 输入,0
1,中沙伊联合声明后 这国宣布恢复与伊朗的外交关系,中沙伊 联合声明 这国 恢复 伊朗 外交关系,0
1,硅谷银行破产引关注 美财长：美国政府不会提供救助,硅谷 银行 破产 关注 财长 美国政府 提供 救助,0
1,伊朗军官：伊沙协议是美衰落标志 符合西亚地区利益,伊朗 军官 伊沙 协议 衰落 标志 符合 西亚地区 利益,0
1,亲乌团体破坏北溪？乌外长称要就此找布林肯等人谈谈,亲乌 团体 破坏 北溪 外长 称要 找布 林肯 谈谈,0
1,港府强烈不满坚决反对欧盟对外行动署发言人涉港言论,港府 强烈不满 反对 欧盟 对外 发言人 涉港 言论,0
1,英政府报告将首提“大陆对台威胁” 被指在迎合美国,英政府 报告 首提 大陆 对台 威胁 迎合 美国,3
1,日外相将首次访问三岛国 日媒又渲染“对抗中国”,日外相 首次 访问 岛国 日媒 渲染 对抗 中国,2
1,伊朗和沙特阿拉伯恢复外交关系 将可能会影响这七国,伊朗 沙特阿拉伯 恢复 外交关系 影响 这七国,0
1,泰国国王小女儿将获少将军衔 时装设计师出身,泰国 国王 小女儿 少将 军衔 时装 设计师 出身,0
1,美国空军一架B52轰炸机对俄圣彼得堡市进行模拟打击,美国空军 一架 轰炸机 圣彼得堡市 模拟 打击,0
1,中东宿敌在北京握手，这张照片意味深长,中东 宿敌 北京 握手 这张 照片 意味深长,0
1,车篮里鸡蛋被偷 岛内网友：真不敢相信，这是台湾！,车篮里 鸡蛋 岛内 网友 不敢相信 这是 台湾,0
1,应邀演讲遭斯坦福数百名法学生辱骂起哄 美法官爆粗,应邀 演讲 斯坦福 数百名 学生 辱骂 起哄 法官 爆粗,0
1,美驻菲大使称南海联合巡航系确保航道自由 我使馆回应,美驻 大使 南海 联合 巡航 确保 航道 自由 使馆 回应,0
1,英国首相将抵美国 推进与澳大利亚的三方核潜艇协议,英国首相 美国 推进 澳大利亚 三方 核潜艇 协议,3
1,突发！堤坝决口，美国加州数千人被要求疏散,突发 堤坝 决口 美国 加州 数千 疏散,3
1,李家超：国歌代表国家尊严 对违规行为会予以严惩,李家 国歌 代表 国家 尊严 违规行为 予以 严惩,0
1,叙利亚多地遭以色列空袭 已致3名士兵受伤,叙利亚 多地 以色列 空袭 已致 士兵 受伤,0
1,台媒：不仅鸡蛋价格上涨 岛内生猪交易价格也创新高,台媒 鸡蛋 价格上涨 岛内 生猪 交易价格 创新,0
1,也门政治人士：沙伊恢复外交关系给也门和平带来希望,也门 政治 人士 沙伊 恢复 外交关系 也门 和平 带来 希望,0
1,日本“3·11”大地震12周年 福岛核事故阴影仍未消散,日本 地震 周年 福岛 核事故 阴影 消散,0
1,第一批“爱国者”防空系统到货了？波兰迅速否认！,第一批 爱国者 防空 系统 到货 波兰 否认,0
1,美国商务部部长雷蒙多称今年想访华 中方回应,美国商务部 部长 雷蒙多称 访华 中方 回应,0
1,"克宫：炒""北溪""事件新料系""恐袭""制造者想转移注意力",克宫 北溪 事件 新料 恐袭 制造者 转移 注意力,0
1,泽连斯基：如俄控制巴赫穆特将打通攻占乌东城市道路,连斯基 控制 巴赫 穆特 打通 攻占 乌东 城市道路,0
1,日第4艘最上级护卫舰服役 同型产量缩减10艘转造新舰,上级 护卫舰 服役 产量 缩减 转造 新舰,0
1,外媒：乌克兰否认参与袭击白俄罗斯机场,外媒 乌克兰 否认 参与 袭击 白俄罗斯 机场,0
1,韩公布对日本二战强征劳工赔偿方案 尹锡悦再次表态,公布 日本 二战 强征 劳工 赔偿 方案 尹锡悦 表态,0
1,台军已经饿得在沙滩求救了 台军方“关切”：删文,台军 沙滩 求救 台军方 关切 删文,0
1,俄方喊话联合国：制止美国拒绝向俄代表发放签证行为,俄方 喊话 联合国 制止 美国 拒绝 代表 发放 签证,3
1,美议员曝：乌寻求美提供MK-20集束炸弹 促向白宫施压,议员 寻求 提供 集束炸弹 促向 白宫 施压,0
1,日本购美军无人机无一交付 却花了三千亿维护？,日本 美军 无人机 无一 交付 却花 三千 维护,0
1,苏纳克：英国将禁止非法抵达者逗留,纳克 英国 禁止 非法 抵达 逗留,0
1,英国近80名男性警官被处分 原因让人作呕,英国 男性 警官 处分 原因 作呕,0
1,俄别尔哥罗德州一地区防空系统启动 击落3枚导弹,别尔哥罗德 地区 防空 系统启动 击落 导弹,0
1,巴赫穆特乌军要撤退了？乌军否认：还会坚守,巴赫 穆特 乌军 撤退 乌军 否认 还会 坚守,0
1,亚洲制造业增速加快 2月亚洲制造业PMI升至51.9%,亚洲 制造业 增速 加快 亚洲 制造业 升至,0
1,德企要在乌建坦克厂？梅德韦杰夫：将用导弹“祝贺”,德企要 乌建 坦克 梅德韦 杰夫 导弹 祝贺,0
1,韩国公布二战劳工问题赔偿方案：第三方代偿,韩国 公布 二战 劳工 赔偿 方案 第三方 代偿,0
1,美国费城暴力周末致6人死亡 14岁男孩胸部中枪身亡,美国 费城 暴力 周末 死亡 男孩 胸部 身亡,3
1,日本高官：不解决出生率下降问题 日本恐将不复存在,日本 高官 解决 出生率 下降 日本 恐将 不复存在,0
1,美国数百学生集会抗议枪支暴力：呼吁加强控枪,美国 数百 学生 集会 抗议 枪支 暴力 呼吁 控枪,3
1,奥地利民众示威游行 反对北约向乌输送武器,奥地利 民众 示威游行 反对 北约 输送 武器,0
1,南非官员：必须彻查“北溪”事件真相 揪出幕后黑手,南非 官员 彻查 北溪 事件真相 揪出 幕后 黑手,0
1,美金融机构报告:俄石油产量将在今年6月恢复正常水平,金融机构 报告 石油 产量 恢复正常 水平,0
1,乌方称关于扎波罗热核电站的谈判处于停滞状态,乌方 扎波罗热 核电站 谈判 处于 停滞 状态,0
1,世界肥胖联合会：全球一半人口2035年可能超重,世界 肥胖 联合会 全球 一半 人口 超重,0
1,美议员抹黑中阿关系 阿根廷驻美大使听不下去了,议员 抹黑 关系 阿根廷 驻美 大使,0
1,一省长遭到不明身份枪手袭击身亡被枪杀 菲总统发声,省长 不明 身份 枪手 袭击 身亡 枪杀 总统 发声,0
1,西红柿只能买三个 英国遭遇“果蔬荒”,西红柿 只能 三个 英国 遭遇 果蔬,0
1,俄方“深表关切” 塞尔维亚回应:未向乌克兰提供弹药,俄方 深表 关切 塞尔维亚 回应 未向 乌克兰 提供 弹药,0
1,这不是玩具：澳“纸板无人机”投入乌克兰战场,玩具 纸板 无人机 投入 乌克兰 战场,0
1,德汽车技术供应商：中国自动驾驶技术快速发展,汽车 技术 供应商 中国 自动 驾驶 技术 快速 发展,2
1,德国已请求瑞士向其出售部分封存的“豹2”主战坦克,德国 请求 瑞士 出售 封存 主战 坦克,0
1,涉嫌大选期间向特朗普泄拜登竞选广告 默多克被起诉,涉嫌 大选 期间 特朗普 拜登 竞选 广告 默多克 起诉,0
1,再次延期 日本新型火箭H3重新发射时间推迟至3月7日,延期 日本 新型 火箭 发射 时间 推迟,0
1,英媒发文章：狭隘保守的印度出口商难以接替中国位置,英媒发 文章 狭隘 保守 印度 出口商 难以 接替 中国 位置,2
1,墨西哥新国际机场货运业务启动 水门礼迎接中国航班,墨西哥 国际 机场 货运 业务 启动 水门 迎接 中国 航班,2
1,震惊全美！与8名警局同事发生性丑闻 她回应称被胁迫,震惊 全美 警局 同事 发生 性丑闻 回应 胁迫,0
1,德总理与拜登会晤 乌克兰战争是首要议题或谈及中国,总理 拜登 会晤 乌克兰 战争 首要 议题 谈及 中国,2
1,王超:中国国防费低于世界平均水平 增长幅度适度合理,王超 中国 国防费 低于 世界 平均水平 增长幅度 适度,2
1,今天，“新面孔”王超是谁？,新面孔 王超,0
1,全国人大发言人谈中国外交：中国的核心利益不容损害,全国人大 发言人 中国 外交 中国 核心 利益 不容 损害,2
1,"西摩·赫什：完全知晓破坏""北溪""行动内幕的人数有限",西摩 赫什 知晓 破坏 北溪 内幕 人数 有限,0
1,朔尔茨访美就这件大事摸底：美政府向乌提供多久援助,尔茨 访美 这件 摸底 美政府 提供 多久 援助,0
1,日本突然声称多出7000余小岛 背后暗含海洋领土算计,日本 声称 多出 小岛 背后 暗含 海洋 领土 算计,0
1,国防部回应美新一轮对台军售：我军严阵以待随时回击,国防部 回应 新一轮 对台 军售 我军 严阵以待 回击,0
1,俄称一无人机莫斯科地区坠毁 或为袭击民用基础设施,俄称 无人机 莫斯科 地区 坠毁 袭击 民用 基础设施,0
1,中国驻日本大使孔铉佑离任回国,中国 日本 大使 孔铉 离任 回国,2
1,日自卫队处理废弃子弹时发生废弹破裂事故 警方介入,自卫队 废弃 子弹 发生 废弹 破裂 事故 警方 介入,0
1,她突访基辅，泼了盆冷水？没收更多俄资产存法律障碍,突访 基辅 冷水 没收 资产 法律 障碍,0
1,俄石油管道运输公司回应:费用未付 停止向波兰供原油,石油 管道 运输 公司 回应 费用 未付 停止 波兰 原油,2
1,普京签令，授予好莱坞影星西格尔俄罗斯“友谊勋章”,普京 签令 授予 好莱坞 影星 西格尔 俄罗斯 友谊 勋章,0
1,我国自研空间站双光子显微镜首获航天员皮肤三维图像,我国 自研 空间站 光子 显微镜 首获 航天员 皮肤 三维 图像,0
1,俄军最重要的A-50预警机遇袭？西方担心白俄卷入冲突,俄军 预警机 遇袭 西方 担心 白俄 卷入 冲突,0
1,20亿美元！美国最新宣布新一轮对乌克兰军事援助计划,亿美元 美国 最新 新一轮 乌克兰 军事援助 计划,3
1,投资400亿美元去美国建厂？这家台企尴尬了……,投资 亿美元 美国 建厂 这家 台企 尴尬,3
1,中方此时发布涉乌立场文件，传递什么信号？,中方 发布 涉乌 立场 文件 传递 信号,0
1,当着各国领导人的面 拜登撒谎：忽略入侵伊拉克事实,各国 领导人 拜登 撒谎 忽略 入侵 伊拉克 事实,0
1,美公布俄亥俄列车脱轨事故初步调查报告：可100%避免,公布 俄亥俄 列车 脱轨 事故 初步 调查报告,0
1,美国宣布对俄22名个人和83个法人实体实施限制措施,美国 法人 实体 实施 措施,3
1,乌克兰废除与俄签署的亚速海和刻赤海峡合作使用条约,乌克兰 废除 签署 亚速海 刻赤 海峡 合作 条约,0
1,波兰总统证实：第一批“豹2”主战坦克已抵达乌克兰,波兰 总统 证实 第一批 主战 坦克 抵达 乌克兰,0
1,国台办：民进党政客一再为否认“九二共识”寻找借口,国台办 民进党 政客 一再 否认 九二 共识 寻找 借口,0
1,美国这个“看不见的问题”触目惊心！,美国 看不见 触目惊心,3
1,梅德韦杰夫表态：尽可能推离威胁 哪怕是到波兰边境,梅德韦 杰夫 表态 推离 威胁 波兰 边境,0
1,台媒：台湾高雄一渔船印度洋失联，船上16人生死未卜,台媒 台湾 高雄 渔船 印度洋 失联 船上 生死未卜,0
1,韩媒：韩国国会将于27日表决是否同意拘留李在明,韩媒 韩国国会 表决 同意 拘留 李在明,0
1,美国副国务卿：美国不打算停止向乌克兰提供武器装备,美国 国务卿 美国 打算 停止 乌克兰 提供 武器装备,3
1,美记者爆料：为确保欧洲支持北约 拜登下令炸毁管道,爆料 确保 欧洲 支持 北约 拜登 下令 炸毁 管道,0
1,"陆军应邀赴奥参加""雪绒花突击-2023""国际山地步兵比赛",陆军 应邀 参加 雪绒花 突击 国际 山地 步兵 比赛,0
1,"中国智库研究报告：西方军援乌克兰""掺水"" 美为洗钱",中国 智库 研究 报告 西方 军援 乌克兰 掺水 美为 洗钱,2
1,"美""毒列车""废物将运至千里外处理 民众担忧再出危险",列车 废物 运至 千里 民众 担忧 再出 危险,0
1,L15将出口阿联酋 与运20“鹘鹰”亮相阿布扎比防务展,出口 阿联酋 亮相 阿布扎比 防务展,0
1,日本防卫省：致力于与中方建立直接的安全沟通渠道,日本 防卫 致力于 中方 建立 沟通 渠道,0
1,泽连斯基称没看普京国情咨文 “因赫尔松正遭袭击”,连斯基 普京 国情咨文 赫尔松 正遭 袭击,0
1,俄方：没提前通知美方 暂停履约决定并非不可逆转,俄方 提前 通知 美方 暂停 履约 不可逆转,0
1,中方代表：不能让“北溪”管道被破坏责任者为所欲为,中方 代表 北溪 管道 破坏 责任者 为所欲为,0
1,美议员敦促增加对台军援助 国台办：挑动台海局势,议员 敦促 增加 台军 援助 国台办 挑动 台海 局势,0
1,韩国：3月1日起，中国旅客入境后无需再接受核酸检测,韩国 日起 中国 旅客 入境 无需 接受 核酸 检测,2
1,俄代表：欧洲对北溪的调查是在消灭罪证袒护美国大哥,代表 欧洲 北溪 调查 消灭 罪证 袒护 美国 大哥,3
1,美官员曝：拜登访基辅俄试射“萨尔马特”弹道导弹,官员 拜登 基辅 试射 萨尔马 弹道导弹,0
1,法国近半数成年人口体重超标 低收入人口肥胖率更高,法国 半数 人口 体重 超标 低收入 人口 肥胖率 更高,0
1,英首相反对改动 英童书删除“丑陋”“肥胖”引争议,英首相 反对 改动 英童 删除 丑陋 肥胖 争议,0
1,拜登发表俄乌冲突一周年讲话:不寻求控制或摧毁俄罗斯,拜登 发表 俄乌 冲突 一周年 讲话 寻求 控制 摧毁 俄罗斯,0
1,联合国官员：土叙两国地震灾民迫切需要庇护场所,联合国 官员 土叙 两国 地震 灾民 迫切需要 庇护 场所,0
1,美专家：美国政府处理化学品泄漏事件不透明,专家 美国政府 化学品 泄漏 事件 透明,0
