,support
"'tissues-paper prd','canned vegetables',fruit",0.15391266753134458
"'tissues-paper prd',cheese,'party snack foods'",0.15391266753134458
"vegetables,margarine,'laundry needs'",0.15391266753134458
"beef,'bread and cake','baking needs',milk-cream",0.15391266753134458
"'bread and cake','frozen foods',juice-sat-cord-ms,fruit,milk-cream",0.15391266753134458
"'breakfast food','prepared meals'",0.15369649805447472
"'canned vegetables','frozen foods','party snack foods'",0.15369649805447472
"sauces-gravy-pkle,'pet foods','tissues-paper prd'",0.15369649805447472
"'frozen foods','laundry needs',juice-sat-cord-ms",0.15369649805447472
"'bread and cake',vegetables,cheese,juice-sat-cord-ms",0.15369649805447472
"'bread and cake','pet foods','tissues-paper prd',vegetables",0.15369649805447472
"'bread and cake','frozen foods','party snack foods',biscuits,milk-cream",0.15369649805447472
"beef,'canned vegetables'",0.15348032857760485
"biscuits,'tissues-paper prd','laundry needs'",0.15348032857760485
"'bread and cake',margarine,juice-sat-cord-ms,'party snack foods'",0.15348032857760485
"'frozen foods','tissues-paper prd',fruit,juice-sat-cord-ms",0.15348032857760485
"margarine,'baking needs','frozen foods','party snack foods'",0.15348032857760485
"'pet foods',fruit,vegetables,biscuits",0.15348032857760485
"'soft drinks','bread and cake','baking needs','frozen foods'",0.15348032857760485
"'bread and cake','dairy foods',fruit,'frozen foods'",0.15348032857760485
"'frozen foods',coffee",0.153264159100735
"biscuits,deodorants-soap",0.153264159100735
"'baking needs','dairy foods',juice-sat-cord-ms",0.153264159100735
"biscuits,'laundry needs',milk-cream",0.153264159100735
"sauces-gravy-pkle,'baking needs',vegetables,'party snack foods'",0.153264159100735
"margarine,'baking needs',juice-sat-cord-ms,milk-cream",0.153264159100735
"'tissues-paper prd','baking needs',fruit,juice-sat-cord-ms",0.153264159100735
"'bread and cake','frozen foods','party snack foods',fruit,milk-cream",0.153264159100735
"'bread and cake',tea",0.15304798962386512
"'bread and cake',cleaners-polishers,fruit",0.15304798962386512
"confectionary,fruit,juice-sat-cord-ms",0.15304798962386512
"sauces-gravy-pkle,'tissues-paper prd',vegetables,'frozen foods'",0.15304798962386512
"'tissues-paper prd',fruit,'frozen foods','party snack foods'",0.15304798962386512
"'bread and cake','canned vegetables','baking needs',fruit",0.15304798962386512
"'bread and cake',vegetables,'party snack foods','baking needs',biscuits",0.15304798962386512
"'bread and cake',vegetables,'frozen foods',sauces-gravy-pkle,biscuits",0.15304798962386512
"'bread and cake',cleaners-polishers,milk-cream",0.15283182014699526
"sauces-gravy-pkle,'tissues-paper prd',cheese",0.15283182014699526
"'breakfast food',cheese,'baking needs'",0.15283182014699526
"biscuits,margarine,'tissues-paper prd',fruit",0.15283182014699526
"biscuits,'bread and cake',margarine,cheese",0.15283182014699526
"'bread and cake',fruit,cheese,'party snack foods'",0.15283182014699526
"'bread and cake','canned vegetables',fruit,'frozen foods'",0.15283182014699526
"'canned vegetables',fruit,juice-sat-cord-ms",0.1526156506701254
"stationary,fruit,milk-cream",0.1526156506701254
"'soft drinks',vegetables,sauces-gravy-pkle",0.1526156506701254
"sauces-gravy-pkle,fruit,'frozen foods','party snack foods'",0.1526156506701254
"'bread and cake',margarine,'baking needs',biscuits,milk-cream",0.1526156506701254
"'bread and cake','frozen foods','tissues-paper prd',fruit,milk-cream",0.1526156506701254
"'bread and cake',vegetables,'frozen foods','tissues-paper prd',biscuits",0.1526156506701254
"fruit,vegetables,'frozen foods','party snack foods',biscuits",0.1526156506701254
"'tissues-paper prd','laundry needs',milk-cream",0.15239948119325553
"'tissues-paper prd',vegetables,biscuits,'party snack foods'",0.15239948119325553
"'tissues-paper prd',vegetables,'frozen foods','party snack foods'",0.15239948119325553
"'frozen foods',margarine,fruit,juice-sat-cord-ms",0.15239948119325553
"'bread and cake','tissues-paper prd','baking needs',cheese",0.15239948119325553
"'bread and cake','pet foods','tissues-paper prd','baking needs'",0.15239948119325553
"'bread and cake','dairy foods',vegetables,milk-cream",0.15239948119325553
"'bread and cake',vegetables,'tissues-paper prd','baking needs',biscuits",0.15239948119325553
"'bread and cake',fruit,juice-sat-cord-ms,'baking needs',biscuits",0.15239948119325553
"vegetables,'frozen foods','baking needs',biscuits,milk-cream",0.15239948119325553
"'breakfast food','tissues-paper prd','party snack foods'",0.15218331171638563
"'soft drinks',vegetables,'tissues-paper prd'",0.15218331171638563
"sauces-gravy-pkle,fruit,biscuits,'party snack foods'",0.15218331171638563
"'bread and cake',confectionary,fruit,milk-cream",0.15218331171638563
"'bread and cake','tissues-paper prd',vegetables,cheese",0.15218331171638563
"'breakfast food','bread and cake','tissues-paper prd','baking needs'",0.15218331171638563
"'pet foods','baking needs',vegetables,milk-cream",0.15218331171638563
"'bread and cake',vegetables,'frozen foods','tissues-paper prd',milk-cream",0.15218331171638563
"biscuits,'canned vegetables','party snack foods'",0.15196714223951577
"margarine,'laundry needs','frozen foods'",0.15196714223951577
"biscuits,'laundry needs','party snack foods'",0.15196714223951577
"'bread and cake','prepared meals',milk-cream",0.15196714223951577
"sauces-gravy-pkle,'bread and cake','tissues-paper prd','party snack foods'",0.15196714223951577
"biscuits,'bread and cake',cheese,'party snack foods'",0.15196714223951577
"'breakfast food','bread and cake','baking needs',juice-sat-cord-ms",0.15196714223951577
"'bread and cake','pet foods',margarine,'baking needs'",0.15196714223951577
"'breakfast food','bread and cake',fruit,juice-sat-cord-ms",0.15196714223951577
"'bread and cake',fruit,'tissues-paper prd','baking needs',biscuits",0.15196714223951577
"'party snack foods','dairy foods',milk-cream",0.1517509727626459
"sauces-gravy-pkle,'tissues-paper prd',biscuits,'frozen foods'",0.1517509727626459
"sauces-gravy-pkle,'baking needs',vegetables,juice-sat-cord-ms",0.1517509727626459
"'baking needs',vegetables,cheese,'frozen foods'",0.1517509727626459
"sauces-gravy-pkle,'tissues-paper prd','baking needs',biscuits",0.1517509727626459
"'bread and cake','canned vegetables','baking needs','frozen foods'",0.1517509727626459
"'bread and cake',vegetables,'frozen foods',juice-sat-cord-ms,milk-cream",0.1517509727626459
"'baking needs',confectionary,'party snack foods'",0.15153480328577604
"juice-sat-cord-ms,'dairy foods','party snack foods'",0.15153480328577604
"margarine,'tissues-paper prd','laundry needs'",0.15153480328577604
"sauces-gravy-pkle,'frozen foods',fruit,juice-sat-cord-ms",0.15153480328577604
"sauces-gravy-pkle,'party snack foods','frozen foods',juice-sat-cord-ms",0.15153480328577604
"'bread and cake','dairy foods','baking needs',fruit",0.15153480328577604
"'soft drinks','bread and cake','baking needs',fruit",0.15153480328577604
"'breakfast food','baking needs',fruit,milk-cream",0.15153480328577604
"'bread and cake','frozen foods',sauces-gravy-pkle,'baking needs',biscuits",0.15153480328577604
"'bread and cake',vegetables,'small goods'",0.15131863380890617
"'baking needs',wrapping,biscuits",0.15131863380890617
"'baking needs',margarine,'dairy foods'",0.15131863380890617
"margarine,vegetables,fruit,'party snack foods'",0.15131863380890617
"biscuits,vegetables,cheese,'frozen foods'",0.15131863380890617
"'party snack foods','baking needs',juice-sat-cord-ms,milk-cream",0.15131863380890617
"'tissues-paper prd',fruit,biscuits,juice-sat-cord-ms",0.15131863380890617
"'bread and cake','tissues-paper prd',cheese,fruit",0.15131863380890617
"'bread and cake','frozen foods','tissues-paper prd','baking needs',milk-cream",0.15131863380890617
"'bread and cake','frozen foods','party snack foods','baking needs',fruit",0.15131863380890617
"'bread and cake',vegetables,juice-sat-cord-ms,'baking needs',milk-cream",0.15131863380890617
"'bread and cake',vegetables,'frozen foods',sauces-gravy-pkle,'baking needs'",0.15131863380890617
"'bread and cake','frozen foods','party snack foods',juice-sat-cord-ms,biscuits",0.15131863380890617
'cigs-tobacco pkts',0.1511024643320363
"'baking needs','soft drinks',sauces-gravy-pkle",0.1511024643320363
"jams-spreads,vegetables,fruit",0.1511024643320363
"juice-sat-cord-ms,'dairy foods',milk-cream",0.1511024643320363
"biscuits,'baking needs',cheese,'frozen foods'",0.1511024643320363
"'tissues-paper prd','baking needs',vegetables,'party snack foods'",0.1511024643320363
"'bread and cake','canned vegetables',fruit,milk-cream",0.1511024643320363
"'breakfast food',fruit,'baking needs',biscuits",0.1511024643320363
"'bread and cake',vegetables,'frozen foods','party snack foods','baking needs'",0.1511024643320363
"'bread and cake',fruit,juice-sat-cord-ms,biscuits,milk-cream",0.1511024643320363
"confectionary,juice-sat-cord-ms,milk-cream",0.15088629485516644
"'pet foods','tissues-paper prd',juice-sat-cord-ms",0.15088629485516644
"'baking needs','prepared meals','frozen foods'",0.15088629485516644
"margarine,fruit,biscuits,juice-sat-cord-ms",0.15088629485516644
"sauces-gravy-pkle,margarine,'baking needs',biscuits",0.15088629485516644
"'bread and cake','dairy foods','baking needs',vegetables",0.15088629485516644
"'pet foods','baking needs',vegetables,'frozen foods'",0.15088629485516644
"'bread and cake','pet foods','tissues-paper prd',fruit",0.15088629485516644
"'bread and cake',fruit,'frozen foods',sauces-gravy-pkle,biscuits",0.15088629485516644
"'baking needs',sauces-gravy-pkle,'laundry needs'",0.15067012537829658
"'breakfast food',sauces-gravy-pkle,milk-cream",0.15067012537829658
"'soft drinks',sauces-gravy-pkle,fruit",0.15067012537829658
"'soft drinks',margarine,milk-cream",0.15067012537829658
"'party snack foods',vegetables,juice-sat-cord-ms,milk-cream",0.15067012537829658
"sauces-gravy-pkle,margarine,biscuits,'frozen foods'",0.15067012537829658
"'tissues-paper prd',fruit,juice-sat-cord-ms,milk-cream",0.15067012537829658
"'bread and cake','canned vegetables','baking needs',biscuits",0.15067012537829658
"'bread and cake','pet foods',margarine,vegetables",0.15067012537829658
"fruit,vegetables,'frozen foods',juice-sat-cord-ms,biscuits",0.15067012537829658
"cleaners-polishers,'bread and cake','frozen foods'",0.1504539559014267
"'soft drinks',sauces-gravy-pkle,biscuits",0.1504539559014267
"biscuits,margarine,'laundry needs'",0.1504539559014267
"'bread and cake','canned vegetables',vegetables,milk-cream",0.1504539559014267
"margarine,'tissues-paper prd',fruit,'frozen foods'",0.1504539559014267
"'bread and cake','prepared meals',biscuits",0.15023778642455685
"margarine,'tissues-paper prd','baking needs',juice-sat-cord-ms",0.15023778642455685
"biscuits,'bread and cake',confectionary,fruit",0.15023778642455685
"'bread and cake',margarine,cheese,'frozen foods'",0.15023778642455685
"'bread and cake','baking needs',cheese,juice-sat-cord-ms",0.15023778642455685
"'breakfast food','baking needs',fruit,'frozen foods'",0.15023778642455685
"'bread and cake','dairy foods',vegetables,'frozen foods'",0.15023778642455685
"'bread and cake',juice-sat-cord-ms,'baking needs',fruit,milk-cream",0.15023778642455685
"'bread and cake','frozen foods',margarine,biscuits,milk-cream",0.15023778642455685
"'baking needs','canned vegetables','party snack foods'",0.15002161694768698
"'baking needs',confectionary,juice-sat-cord-ms",0.15002161694768698
"confectionary,margarine,biscuits",0.15002161694768698
"beef,margarine,fruit",0.15002161694768698
"vegetables,margarine,'dairy foods'",0.15002161694768698
"biscuits,'baking needs',vegetables,cheese",0.15002161694768698
"'bread and cake','frozen foods',juice-sat-cord-ms,'baking needs',milk-cream",0.15002161694768698
"beef,'pet foods',vegetables",0.14980544747081712
"biscuits,'laundry needs',juice-sat-cord-ms",0.14980544747081712
"'laundry needs','frozen foods','party snack foods'",0.14980544747081712
"margarine,'tissues-paper prd',vegetables,biscuits",0.14980544747081712
"'bread and cake',confectionary,biscuits,milk-cream",0.14980544747081712
"sauces-gravy-pkle,'bread and cake',confectionary",0.14958927799394725
"margarine,'laundry needs',milk-cream",0.14958927799394725
"beef,vegetables,'party snack foods'",0.14958927799394725
"fruit,'laundry needs',juice-sat-cord-ms",0.14958927799394725
"cheese,fruit,biscuits,'frozen foods'",0.14958927799394725
"'breakfast food',vegetables,biscuits,'frozen foods'",0.14958927799394725
"'bread and cake',fruit,margarine,biscuits,milk-cream",0.14958927799394725
"'bread and cake',vegetables,juice-sat-cord-ms,'party snack foods',fruit",0.14958927799394725
"confectionary,juice-sat-cord-ms,'party snack foods'",0.14937310851707739
"'soft drinks',vegetables,margarine",0.14937310851707739
"margarine,fruit,'dairy foods'",0.14937310851707739
"'tissues-paper prd','baking needs',juice-sat-cord-ms,milk-cream",0.14937310851707739
"'bread and cake','dairy foods',biscuits,'frozen foods'",0.14937310851707739
"'soft drinks',vegetables,fruit,'frozen foods'",0.14937310851707739
"'bread and cake',fruit,juice-sat-cord-ms,'party snack foods',biscuits",0.14937310851707739
"cleaners-polishers,'party snack foods'",0.14915693904020752
"'tissues-paper prd','dental needs'",0.14915693904020752
"confectionary,'frozen foods',juice-sat-cord-ms",0.14915693904020752
"vegetables,confectionary,'party snack foods'",0.14915693904020752
"sauces-gravy-pkle,vegetables,'dairy foods'",0.14915693904020752
"'breakfast food',sauces-gravy-pkle,juice-sat-cord-ms",0.14915693904020752
"margarine,'tissues-paper prd',vegetables,milk-cream",0.14915693904020752
"sauces-gravy-pkle,'baking needs',biscuits,juice-sat-cord-ms",0.14915693904020752
"sauces-gravy-pkle,'tissues-paper prd','baking needs',fruit",0.14915693904020752
"'pet foods',vegetables,biscuits,'frozen foods'",0.14915693904020752
"'breakfast food',fruit,biscuits,'frozen foods'",0.14915693904020752
"'soft drinks',vegetables,fruit,milk-cream",0.14915693904020752
"'bread and cake','party snack foods','baking needs',biscuits,milk-cream",0.14915693904020752
"'bread and cake',vegetables,'frozen foods',margarine,milk-cream",0.14915693904020752
"'bread and cake',vegetables,'frozen foods','baking needs',fruit,milk-cream",0.14915693904020752
"'soft drinks',margarine,fruit",0.14894076956333765
"'soft drinks','pet foods','bread and cake'",0.14894076956333765
"sauces-gravy-pkle,margarine,vegetables,'frozen foods'",0.14894076956333765
"sauces-gravy-pkle,'tissues-paper prd',fruit,'frozen foods'",0.14894076956333765
"biscuits,'bread and cake',cheese,juice-sat-cord-ms",0.14894076956333765
"fruit,'baking needs',cheese,milk-cream",0.14894076956333765
"'breakfast food','bread and cake',biscuits,'party snack foods'",0.14894076956333765
"'dairy foods',vegetables,fruit,milk-cream",0.14894076956333765
"'bread and cake',vegetables,sauces-gravy-pkle,'baking needs',milk-cream",0.14894076956333765
